"","mmwr_year","mmwr_week","mmwr_day","week_start","state","pred","lpi","upi","obs","unexplained.cases","denom","week_end"
"9695",2019,27,1,2019-06-30,"VA",53,40,69,51,-2,1265.5,2019-07-06
"9696",2019,27,1,2019-06-30,"VT",6,1,11,8,2,110.5,2019-07-06
"9697",2019,27,1,2019-06-30,"WA",52,38,68,55,3,1012.5,2019-07-06
"9698",2019,27,1,2019-06-30,"WI",43,31,57,43,0,910.5,2019-07-06
"9699",2019,27,1,2019-06-30,"WV",25,16,36,26,1,402.5,2019-07-06
"9700",2019,27,1,2019-06-30,"WY",5,1,10,5,0,98.5,2019-07-06
"9701",2019,28,1,2019-07-07,"AK",4,1,8,4,0,91.5,2019-07-13
"9702",2019,28,1,2019-07-07,"AL",42,29,56,47,5,1017.5,2019-07-13
"9703",2019,28,1,2019-07-07,"AR",30,20,42,35,5,580.5,2019-07-13
"9704",2019,28,1,2019-07-07,"AZ",51,38,66,47,-4,1165.5,2019-07-13
"9705",2019,28,1,2019-07-07,"CA",270,238,304,313,43,4818.5,2019-07-13
"9706",2019,28,1,2019-07-07,"CO",30,20,42,35,5,707.5,2019-07-13
"9707",2019,28,1,2019-07-07,"DC",5,1,10,7,2,107.5,2019-07-13
"9708",2019,28,1,2019-07-07,"DE",8,3,15,6,-2,180.5,2019-07-13
"9709",2019,28,1,2019-07-07,"FL",193,165,221,183,-10,3904.5,2019-07-13
"9710",2019,28,1,2019-07-07,"GA",67,51,84,57,-10,1589.5,2019-07-13
"9711",2019,28,1,2019-07-07,"HI",14,7,22,26,12,246.5,2019-07-13
"9712",2019,28,1,2019-07-07,"IA",35,24,47,42,7,622.5,2019-07-13
"9713",2019,28,1,2019-07-07,"ID",9,4,15,7,-2,244.5,2019-07-13
"9714",2019,28,1,2019-07-07,"IL",98,78,118,104,6,1856.5,2019-07-13
"9715",2019,28,1,2019-07-07,"IN",61,46,78,75,14,1171.5,2019-07-13
"9716",2019,28,1,2019-07-07,"KS",29,18,40,26,-3,491.5,2019-07-13
"9717",2019,28,1,2019-07-07,"KY",54,40,70,58,4,885.5,2019-07-13
"9718",2019,28,1,2019-07-07,"LA",29,19,41,29,0,865.5,2019-07-13
"9719",2019,28,1,2019-07-07,"MA",63,48,80,62,-1,1067.5,2019-07-13
"9720",2019,28,1,2019-07-07,"MD",47,34,62,59,12,878.5,2019-07-13
"9721",2019,28,1,2019-07-07,"ME",16,9,25,20,4,254.5,2019-07-13
"9722",2019,28,1,2019-07-07,"MI",88,70,108,88,0,1831.5,2019-07-13
"9723",2019,28,1,2019-07-07,"MN",46,33,60,54,8,846.5,2019-07-13
"9724",2019,28,1,2019-07-07,"MO",55,41,70,57,2,1245.5,2019-07-13
"9725",2019,28,1,2019-07-07,"MS",39,28,52,29,-10,628.5,2019-07-13
"9726",2019,28,1,2019-07-07,"MT",7,3,14,15,8,170.5,2019-07-13
"9727",2019,28,1,2019-07-07,"ND",8,3,15,5,-3,137.5,2019-07-13
"9728",2019,28,1,2019-07-07,"NE",16,9,25,21,5,309.5,2019-07-13
"9729",2019,28,1,2019-07-07,"NH",11,5,18,9,-2,219.5,2019-07-13
"9730",2019,28,1,2019-07-07,"NJ",58,44,75,67,9,1395.5,2019-07-13
"9731",2019,28,1,2019-07-07,"NM",20,11,29,12,-8,377.5,2019-07-13
"9732",2019,28,1,2019-07-07,"NV",26,16,37,32,6,495.5,2019-07-13
"9733",2019,28,1,2019-07-07,"NY",120,99,143,119,-1,1756.5,2019-07-13
"9734",2019,28,1,2019-07-07,"NYC",68,52,86,81,13,960.5,2019-07-13
"9735",2019,28,1,2019-07-07,"OH",97,78,117,98,1,2271.5,2019-07-13
"9736",2019,28,1,2019-07-07,"OK",52,39,68,55,3,763.5,2019-07-13
"9737",2019,28,1,2019-07-07,"OR",28,18,39,23,-5,699.5,2019-07-13
"9738",2019,28,1,2019-07-07,"PA",109,89,130,107,-2,2373.5,2019-07-13
"9739",2019,28,1,2019-07-07,"RI",11,5,18,11,0,182.5,2019-07-13
"9740",2019,28,1,2019-07-07,"SC",39,27,53,41,2,855.5,2019-07-13
"9741",2019,28,1,2019-07-07,"SD",9,3,15,9,0,152.5,2019-07-13
"9742",2019,28,1,2019-07-07,"TN",79,61,97,78,-1,1317.5,2019-07-13
"9743",2019,28,1,2019-07-07,"TX",202,173,231,228,26,3794.5,2019-07-13
"9744",2019,28,1,2019-07-07,"UT",14,8,23,12,-2,337.5,2019-07-13
"9745",2019,28,1,2019-07-07,"VA",55,41,71,52,-3,1306.5,2019-07-13
"9746",2019,28,1,2019-07-07,"VT",3,0,7,4,1,65.5,2019-07-13
"9747",2019,28,1,2019-07-07,"WA",49,35,63,51,2,1109.5,2019-07-13
"9748",2019,28,1,2019-07-07,"WI",43,30,57,45,2,986.5,2019-07-13
"9749",2019,28,1,2019-07-07,"WV",25,16,36,22,-3,398.5,2019-07-13
"9750",2019,28,1,2019-07-07,"WY",4,0,8,1,-3,86.5,2019-07-13
"9751",2019,29,1,2019-07-14,"AK",3,0,7,1,-2,74.5,2019-07-20
"9752",2019,29,1,2019-07-14,"AL",44,32,59,44,0,962.5,2019-07-20
"9753",2019,29,1,2019-07-14,"AR",30,20,42,27,-3,580.5,2019-07-20
"9754",2019,29,1,2019-07-14,"AZ",51,38,67,50,-1,1144.5,2019-07-20
"9755",2019,29,1,2019-07-14,"CA",260,229,293,288,28,4714.5,2019-07-20
"9756",2019,29,1,2019-07-14,"CO",29,19,41,34,5,704.5,2019-07-20
"9757",2019,29,1,2019-07-14,"DC",6,2,11,7,1,124.5,2019-07-20
"9758",2019,29,1,2019-07-14,"DE",8,3,15,9,1,182.5,2019-07-20
"9759",2019,29,1,2019-07-14,"FL",186,160,214,193,7,3789.5,2019-07-20
"9760",2019,29,1,2019-07-14,"GA",68,52,85,73,5,1622.5,2019-07-20
"9761",2019,29,1,2019-07-14,"HI",13,6,21,14,1,215.5,2019-07-20
"9762",2019,29,1,2019-07-14,"IA",28,18,40,42,14,537.5,2019-07-20
"9763",2019,29,1,2019-07-14,"ID",9,4,16,12,3,257.5,2019-07-20
"9764",2019,29,1,2019-07-14,"IL",91,72,111,95,4,1935.5,2019-07-20
"9765",2019,29,1,2019-07-14,"IN",66,50,83,47,-19,1258.5,2019-07-20
"9766",2019,29,1,2019-07-14,"KS",24,15,34,31,7,479.5,2019-07-20
"9767",2019,29,1,2019-07-14,"KY",55,41,71,46,-9,861.5,2019-07-20
"9768",2019,29,1,2019-07-14,"LA",27,17,38,22,-5,818.5,2019-07-20
"9769",2019,29,1,2019-07-14,"MA",60,45,76,71,11,1038.5,2019-07-20
"9770",2019,29,1,2019-07-14,"MD",51,37,66,36,-15,956.5,2019-07-20
"9771",2019,29,1,2019-07-14,"ME",17,10,26,18,1,275.5,2019-07-20
"9772",2019,29,1,2019-07-14,"MI",89,70,108,76,-13,1853.5,2019-07-20
"9773",2019,29,1,2019-07-14,"MN",40,28,54,35,-5,785.5,2019-07-20
"9774",2019,29,1,2019-07-14,"MO",49,36,64,50,1,1186.5,2019-07-20
"9775",2019,29,1,2019-07-14,"MS",36,25,49,32,-4,576.5,2019-07-20
"9776",2019,29,1,2019-07-14,"MT",9,3,15,11,2,196.5,2019-07-20
"9777",2019,29,1,2019-07-14,"ND",7,2,13,9,2,116.5,2019-07-20
"9778",2019,29,1,2019-07-14,"NE",16,9,25,9,-7,311.5,2019-07-20
"9779",2019,29,1,2019-07-14,"NH",11,5,18,11,0,225.5,2019-07-20
"9780",2019,29,1,2019-07-14,"NJ",57,43,73,64,7,1337.5,2019-07-20
"9781",2019,29,1,2019-07-14,"NM",15,8,24,16,1,343.5,2019-07-20
"9782",2019,29,1,2019-07-14,"NV",27,17,38,29,2,498.5,2019-07-20
"9783",2019,29,1,2019-07-14,"NY",128,106,152,127,-1,1892.5,2019-07-20
"9784",2019,29,1,2019-07-14,"NYC",72,56,90,85,13,1031.5,2019-07-20
"9785",2019,29,1,2019-07-14,"OH",89,71,109,106,17,2263.5,2019-07-20
"9786",2019,29,1,2019-07-14,"OK",49,35,63,45,-4,718.5,2019-07-20
"9787",2019,29,1,2019-07-14,"OR",22,13,32,34,12,673.5,2019-07-20
"9788",2019,29,1,2019-07-14,"PA",108,88,129,126,18,2418.5,2019-07-20
"9789",2019,29,1,2019-07-14,"RI",11,5,18,18,7,197.5,2019-07-20
"9790",2019,29,1,2019-07-14,"SC",43,30,57,49,6,916.5,2019-07-20
"9791",2019,29,1,2019-07-14,"SD",7,3,14,5,-2,130.5,2019-07-20
"9792",2019,29,1,2019-07-14,"TN",80,63,99,84,4,1350.5,2019-07-20
"9793",2019,29,1,2019-07-14,"TX",194,167,223,206,12,3684.5,2019-07-20
"9794",2019,29,1,2019-07-14,"UT",16,9,25,19,3,371.5,2019-07-20
"9795",2019,29,1,2019-07-14,"VA",50,37,65,52,2,1263.5,2019-07-20
"9796",2019,29,1,2019-07-14,"VT",5,1,10,5,0,98.5,2019-07-20
"9797",2019,29,1,2019-07-14,"WA",49,35,64,60,11,1075.5,2019-07-20
"9798",2019,29,1,2019-07-14,"WI",40,28,54,41,1,997.5,2019-07-20
"9799",2019,29,1,2019-07-14,"WV",23,14,33,26,3,367.5,2019-07-20
"9800",2019,29,1,2019-07-14,"WY",3,0,7,2,-1,74.5,2019-07-20
"9801",2019,30,1,2019-07-21,"AK",2,0,6,4,2,59.5,2019-07-27
"9802",2019,30,1,2019-07-21,"AL",46,33,60,48,2,980.5,2019-07-27
"9803",2019,30,1,2019-07-21,"AR",28,18,39,34,6,539.5,2019-07-27
"9804",2019,30,1,2019-07-21,"AZ",45,32,59,56,11,1068.5,2019-07-27
"9805",2019,30,1,2019-07-21,"CA",274,241,308,280,6,5001.5,2019-07-27
"9806",2019,30,1,2019-07-21,"CO",29,19,41,32,3,713.5,2019-07-27
"9807",2019,30,1,2019-07-21,"DC",6,2,11,6,0,128.5,2019-07-27
"9808",2019,30,1,2019-07-21,"DE",7,3,14,8,1,156.5,2019-07-27
"9809",2019,30,1,2019-07-21,"FL",192,165,220,197,5,3866.5,2019-07-27
"9810",2019,30,1,2019-07-21,"GA",67,51,84,70,3,1618.5,2019-07-27
"9811",2019,30,1,2019-07-21,"HI",14,7,22,13,-1,236.5,2019-07-27
"9812",2019,30,1,2019-07-21,"IA",29,19,40,38,9,560.5,2019-07-27
"9813",2019,30,1,2019-07-21,"ID",8,3,15,6,-2,250.5,2019-07-27
"9814",2019,30,1,2019-07-21,"IL",87,69,107,95,8,1866.5,2019-07-27
"9815",2019,30,1,2019-07-21,"IN",61,45,77,67,6,1155.5,2019-07-27
"9816",2019,30,1,2019-07-21,"KS",24,15,34,26,2,482.5,2019-07-27
"9817",2019,30,1,2019-07-21,"KY",56,42,72,55,-1,857.5,2019-07-27
"9818",2019,30,1,2019-07-21,"LA",27,17,38,32,5,808.5,2019-07-27
"9819",2019,30,1,2019-07-21,"MA",64,49,81,65,1,1103.5,2019-07-27
"9820",2019,30,1,2019-07-21,"MD",48,35,63,57,9,915.5,2019-07-27
"9821",2019,30,1,2019-07-21,"ME",17,9,26,16,-1,269.5,2019-07-27
"9822",2019,30,1,2019-07-21,"MI",83,65,102,91,8,1726.5,2019-07-27
"9823",2019,30,1,2019-07-21,"MN",42,30,56,51,9,818.5,2019-07-27
"9824",2019,30,1,2019-07-21,"MO",56,42,73,66,10,1226.5,2019-07-27
"9825",2019,30,1,2019-07-21,"MS",33,22,45,45,12,530.5,2019-07-27
"9826",2019,30,1,2019-07-21,"MT",10,4,17,10,0,219.5,2019-07-27
"9827",2019,30,1,2019-07-21,"ND",8,3,14,9,1,135.5,2019-07-27
"9828",2019,30,1,2019-07-21,"NE",16,8,24,21,5,304.5,2019-07-27
"9829",2019,30,1,2019-07-21,"NH",11,5,18,17,6,227.5,2019-07-27
"9830",2019,30,1,2019-07-21,"NJ",60,46,77,62,2,1358.5,2019-07-27
"9831",2019,30,1,2019-07-21,"NM",15,8,24,16,1,311.5,2019-07-27
"9832",2019,30,1,2019-07-21,"NV",23,14,33,19,-4,441.5,2019-07-27
"9833",2019,30,1,2019-07-21,"NY",121,100,145,125,4,1757.5,2019-07-27
"9834",2019,30,1,2019-07-21,"NYC",74,58,92,87,13,1016.5,2019-07-27
"9835",2019,30,1,2019-07-21,"OH",96,77,117,106,10,2248.5,2019-07-27
"9836",2019,30,1,2019-07-21,"OK",47,34,62,45,-2,710.5,2019-07-27
"9837",2019,30,1,2019-07-21,"OR",22,13,32,27,5,680.5,2019-07-27
"9838",2019,30,1,2019-07-21,"PA",112,91,134,107,-5,2440.5,2019-07-27
"9839",2019,30,1,2019-07-21,"RI",10,4,17,11,1,187.5,2019-07-27
"9840",2019,30,1,2019-07-21,"SC",46,33,60,45,-1,910.5,2019-07-27
"9841",2019,30,1,2019-07-21,"SD",8,3,15,6,-2,146.5,2019-07-27
"9842",2019,30,1,2019-07-21,"TN",80,63,100,82,2,1347.5,2019-07-27
"9843",2019,30,1,2019-07-21,"TX",206,178,236,211,5,3698.5,2019-07-27
"9844",2019,30,1,2019-07-21,"UT",14,7,22,21,7,353.5,2019-07-27
"9845",2019,30,1,2019-07-21,"VA",53,39,68,51,-2,1284.5,2019-07-27
"9846",2019,30,1,2019-07-21,"VT",5,1,11,6,1,118.5,2019-07-27
"9847",2019,30,1,2019-07-21,"WA",47,34,62,44,-3,1047.5,2019-07-27
"9848",2019,30,1,2019-07-21,"WI",43,31,57,28,-15,1026.5,2019-07-27
"9849",2019,30,1,2019-07-21,"WV",27,18,38,33,6,441.5,2019-07-27
"9850",2019,30,1,2019-07-21,"WY",4,1,8,3,-1,97.5,2019-07-27
"9851",2019,31,1,2019-07-28,"AK",3,0,7,3,0,73.5,2019-08-03
"9852",2019,31,1,2019-07-28,"AL",48,34,62.0249999999996,47,-1,984.5,2019-08-03
"9853",2019,31,1,2019-07-28,"AR",29,19,40,30,1,557.5,2019-08-03
"9854",2019,31,1,2019-07-28,"AZ",43,30,57,60,17,1085.5,2019-08-03
"9855",2019,31,1,2019-07-28,"CA",252,220,284,269,17,4639.5,2019-08-03
"9856",2019,31,1,2019-07-28,"CO",33,22,45,35,2,765.5,2019-08-03
"9857",2019,31,1,2019-07-28,"DC",4,1,9,3,-1,92.5,2019-08-03
"9858",2019,31,1,2019-07-28,"DE",8,3,14,10,2,164.5,2019-08-03
"9859",2019,31,1,2019-07-28,"FL",195,167,224,214,19,3899.5,2019-08-03
"9860",2019,31,1,2019-07-28,"GA",64,48,81,82,18,1608.5,2019-08-03
"9861",2019,31,1,2019-07-28,"HI",13,6,21,13,0,216.5,2019-08-03
"9862",2019,31,1,2019-07-28,"IA",30,20,42,27,-3,561.5,2019-08-03
"9863",2019,31,1,2019-07-28,"ID",9,3,15,9,0,257.5,2019-08-03
"9864",2019,31,1,2019-07-28,"IL",90,71,109,97,7,1909.5,2019-08-03
"9865",2019,31,1,2019-07-28,"IN",62,47,79,64,2,1176.5,2019-08-03
"9866",2019,31,1,2019-07-28,"KS",23,14,34,18,-5,481.5,2019-08-03
"9867",2019,31,1,2019-07-28,"KY",54,40,70,59,5,874.5,2019-08-03
"9868",2019,31,1,2019-07-28,"LA",27,17,38,35,8,804.5,2019-08-03
"9869",2019,31,1,2019-07-28,"MA",60,46,76,65,5,1038.5,2019-08-03
"9870",2019,31,1,2019-07-28,"MD",50,36,65,49,-1,899.5,2019-08-03
"9871",2019,31,1,2019-07-28,"ME",17,9,26,24,7,274.5,2019-08-03
"9872",2019,31,1,2019-07-28,"MI",83,65,102,79,-4,1792.5,2019-08-03
"9873",2019,31,1,2019-07-28,"MN",43,31,57,45,2,846.5,2019-08-03
"9874",2019,31,1,2019-07-28,"MO",50,37,65,61,11,1151.5,2019-08-03
"9875",2019,31,1,2019-07-28,"MS",37,26,51,41,4,601.5,2019-08-03
"9876",2019,31,1,2019-07-28,"MT",8,3,15,6,-2,187.5,2019-08-03
"9877",2019,31,1,2019-07-28,"ND",6,2,12,5,-1,114.5,2019-08-03
"9878",2019,31,1,2019-07-28,"NE",17,9,26,19,2,320.5,2019-08-03
"9879",2019,31,1,2019-07-28,"NH",10,4,16.0249999999996,10,0,204.5,2019-08-03
"9880",2019,31,1,2019-07-28,"NJ",57,42,73,61,4,1293.5,2019-08-03
"9881",2019,31,1,2019-07-28,"NM",16,9,25,18,2,340.5,2019-08-03
"9882",2019,31,1,2019-07-28,"NV",25,16,36,23,-2,510.5,2019-08-03
"9883",2019,31,1,2019-07-28,"NY",124,103,147,135,11,1824.5,2019-08-03
"9884",2019,31,1,2019-07-28,"NYC",74,57,92,67,-7,1040.5,2019-08-03
"9885",2019,31,1,2019-07-28,"OH",91,72,111,102,11,2260.5,2019-08-03
"9886",2019,31,1,2019-07-28,"OK",49,36,64,44,-5,705.5,2019-08-03
"9887",2019,31,1,2019-07-28,"OR",21,12,31,22,1,658.5,2019-08-03
"9888",2019,31,1,2019-07-28,"PA",104,84,126,122,18,2350.5,2019-08-03
"9889",2019,31,1,2019-07-28,"RI",10,5,17,9,-1,180.5,2019-08-03
"9890",2019,31,1,2019-07-28,"SC",40,28,54,42,2,862.5,2019-08-03
"9891",2019,31,1,2019-07-28,"SD",10,4,17,10,0,171.5,2019-08-03
"9892",2019,31,1,2019-07-28,"TN",83,65,101,92,9,1389.5,2019-08-03
"9893",2019,31,1,2019-07-28,"TX",213,184,243,219,6,3843.5,2019-08-03
"9894",2019,31,1,2019-07-28,"UT",16,9,25,17,1,359.5,2019-08-03
"9895",2019,31,1,2019-07-28,"VA",51,37,66,50,-1,1246.5,2019-08-03
"9896",2019,31,1,2019-07-28,"VT",5,1,10,4,-1,105.5,2019-08-03
"9897",2019,31,1,2019-07-28,"WA",48,35,63,39,-9,1061.5,2019-08-03
"9898",2019,31,1,2019-07-28,"WI",40,28,54,40,0,976.5,2019-08-03
"9899",2019,31,1,2019-07-28,"WV",26,16,37,32,6,422.5,2019-08-03
"9900",2019,31,1,2019-07-28,"WY",3,0,7,1,-2,74.5,2019-08-03
"9901",2019,32,1,2019-08-04,"AK",4,1,9,8,4,86.5,2019-08-10
"9902",2019,32,1,2019-08-04,"AL",46,33,60,41,-5,997.5,2019-08-10
"9903",2019,32,1,2019-08-04,"AR",33,22,45,34,1,592.5,2019-08-10
"9904",2019,32,1,2019-08-04,"AZ",43,31,57,38,-5,1085.5,2019-08-10
"9905",2019,32,1,2019-08-04,"CA",259,228,292,252,-7,4762.5,2019-08-10
"9906",2019,32,1,2019-08-04,"CO",29,19,41,32,3,687.5,2019-08-10
"9907",2019,32,1,2019-08-04,"DC",5,1,10,3,-2,109.5,2019-08-10
"9908",2019,32,1,2019-08-04,"DE",9,3,15,9,0,185.5,2019-08-10
"9909",2019,32,1,2019-08-04,"FL",185,159,213,189,4,3700.5,2019-08-10
"9910",2019,32,1,2019-08-04,"GA",61,46,77,72,11,1573.5,2019-08-10
"9911",2019,32,1,2019-08-04,"HI",13,6,21,8,-5,211.5,2019-08-10
"9912",2019,32,1,2019-08-04,"IA",29,19,41,25,-4,551.5,2019-08-10
"9913",2019,32,1,2019-08-04,"ID",8,3,15,8,0,246.5,2019-08-10
"9914",2019,32,1,2019-08-04,"IL",102,82,123,84,-18,1877.5,2019-08-10
"9915",2019,32,1,2019-08-04,"IN",63,48,80,65,2,1186.5,2019-08-10
"9916",2019,32,1,2019-08-04,"KS",23,14,33,24,1,479.5,2019-08-10
"9917",2019,32,1,2019-08-04,"KY",59,44,75,57,-2,870.5,2019-08-10
"9918",2019,32,1,2019-08-04,"LA",32,21,44,27,-5,844.5,2019-08-10
"9919",2019,32,1,2019-08-04,"MA",62,47,80,49,-13,1090.5,2019-08-10
"9920",2019,32,1,2019-08-04,"MD",51,38,66.0249999999996,50,-1,930.5,2019-08-10
"9921",2019,32,1,2019-08-04,"ME",16,9,25,16,0,260.5,2019-08-10
"9922",2019,32,1,2019-08-04,"MI",83,66,103,75,-8,1787.5,2019-08-10
"9923",2019,32,1,2019-08-04,"MN",48,34,63,51,3,886.5,2019-08-10
"9924",2019,32,1,2019-08-04,"MO",51,38,66,64,13,1176.5,2019-08-10
"9925",2019,32,1,2019-08-04,"MS",40,28,54,47,7,643.5,2019-08-10
"9926",2019,32,1,2019-08-04,"MT",9,3,16,5,-4,186.5,2019-08-10
"9927",2019,32,1,2019-08-04,"ND",8,3,14,4,-4,142.5,2019-08-10
"9928",2019,32,1,2019-08-04,"NE",16,9,24,16,0,300.5,2019-08-10
"9929",2019,32,1,2019-08-04,"NH",12,6,20,8,-4,261.5,2019-08-10
"9930",2019,32,1,2019-08-04,"NJ",57,42,73,60,3,1334.5,2019-08-10
"9931",2019,32,1,2019-08-04,"NM",14,7,23,15,1,320.5,2019-08-10
"9932",2019,32,1,2019-08-04,"NV",24,15,34,24,0,483.5,2019-08-10
"9933",2019,32,1,2019-08-04,"NY",128,107,152,142,14,1894.5,2019-08-10
"9934",2019,32,1,2019-08-04,"NYC",67,52,85,74,7,958.5,2019-08-10
"9935",2019,32,1,2019-08-04,"OH",96,77,116,100,4,2232.5,2019-08-10
"9936",2019,32,1,2019-08-04,"OK",46,33,60,56,10,705.5,2019-08-10
"9937",2019,32,1,2019-08-04,"OR",27,17,38,36,9,659.5,2019-08-10
"9938",2019,32,1,2019-08-04,"PA",107,86,128,125,18,2396.5,2019-08-10
"9939",2019,32,1,2019-08-04,"RI",12,6,20,10,-2,199.5,2019-08-10
"9940",2019,32,1,2019-08-04,"SC",50,37,65,40,-10,961.5,2019-08-10
"9941",2019,32,1,2019-08-04,"SD",9,4,16,10,1,160.5,2019-08-10
"9942",2019,32,1,2019-08-04,"TN",81,64,100,81,0,1370.5,2019-08-10
"9943",2019,32,1,2019-08-04,"TX",205,177,234,205,0,3798.5,2019-08-10
"9944",2019,32,1,2019-08-04,"UT",12,6,20,20,8,317.5,2019-08-10
"9945",2019,32,1,2019-08-04,"VA",51,37,66,56,5,1295.5,2019-08-10
"9946",2019,32,1,2019-08-04,"VT",5,1,9,3,-2,103.5,2019-08-10
"9947",2019,32,1,2019-08-04,"WA",49,36,64,53,4,1045.5,2019-08-10
"9948",2019,32,1,2019-08-04,"WI",42,30,56,37,-5,997.5,2019-08-10
"9949",2019,32,1,2019-08-04,"WV",23,14,34,25,2,378.5,2019-08-10
"9950",2019,32,1,2019-08-04,"WY",3,0,8,3,0,83.5,2019-08-10
"9951",2019,33,1,2019-08-11,"AK",4,1,8,5,1,94.5,2019-08-17
"9952",2019,33,1,2019-08-11,"AL",49,36,64,35,-14,977.5,2019-08-17
"9953",2019,33,1,2019-08-11,"AR",30,20,42,34,4,574.5,2019-08-17
"9954",2019,33,1,2019-08-11,"AZ",43,31,57,42,-1,1071.5,2019-08-17
"9955",2019,33,1,2019-08-11,"CA",263,231,296,254,-9,4700.5,2019-08-17
"9956",2019,33,1,2019-08-11,"CO",29,19,41,32,3,701.5,2019-08-17
"9957",2019,33,1,2019-08-11,"DC",5,1,10,9,4,122.5,2019-08-17
"9958",2019,33,1,2019-08-11,"DE",9,4,16,7,-2,192.5,2019-08-17
"9959",2019,33,1,2019-08-11,"FL",184,158,213,179,-5,3659.5,2019-08-17
"9960",2019,33,1,2019-08-11,"GA",62,47,78,62,0,1602.5,2019-08-17
"9961",2019,33,1,2019-08-11,"HI",13,6,21,11,-2,209.5,2019-08-17
"9962",2019,33,1,2019-08-11,"IA",27,18,38,34,7,511.5,2019-08-17
"9963",2019,33,1,2019-08-11,"ID",8,3,14,13,5,244.5,2019-08-17
"9964",2019,33,1,2019-08-11,"IL",89,71,109,91,2,1856.5,2019-08-17
"9965",2019,33,1,2019-08-11,"IN",67,51,84,69,2,1247.5,2019-08-17
"9966",2019,33,1,2019-08-11,"KS",22,14,32,30,8,464.5,2019-08-17
"9967",2019,33,1,2019-08-11,"KY",54,40,70,59,5,862.5,2019-08-17
"9968",2019,33,1,2019-08-11,"LA",29,19,41,29,0,852.5,2019-08-17
"9969",2019,33,1,2019-08-11,"MA",56,41,71,57,1,1032.5,2019-08-17
"9970",2019,33,1,2019-08-11,"MD",49,36,64,49,0,902.5,2019-08-17
"9971",2019,33,1,2019-08-11,"ME",18,10,27,15,-3,277.5,2019-08-17
"9972",2019,33,1,2019-08-11,"MI",79,62,98,83,4,1759.5,2019-08-17
"9973",2019,33,1,2019-08-11,"MN",44,31,58,42,-2,847.5,2019-08-17
"9974",2019,33,1,2019-08-11,"MO",50,37,65,64,14,1191.5,2019-08-17
"9975",2019,33,1,2019-08-11,"MS",36,25,49,36,0,578.5,2019-08-17
"9976",2019,33,1,2019-08-11,"MT",8,3,14,10,2,175.5,2019-08-17
"9977",2019,33,1,2019-08-11,"ND",8,3,14,8,0,139.5,2019-08-17
"9978",2019,33,1,2019-08-11,"NE",19,11,28,16,-3,346.5,2019-08-17
"9979",2019,33,1,2019-08-11,"NH",10,4,17,14,4,219.5,2019-08-17
"9980",2019,33,1,2019-08-11,"NJ",57,42,73,52,-5,1311.5,2019-08-17
"9981",2019,33,1,2019-08-11,"NM",17,9,25,24,7,335.5,2019-08-17
"9982",2019,33,1,2019-08-11,"NV",25,15,35,14,-11,483.5,2019-08-17
"9983",2019,33,1,2019-08-11,"NY",125,103,148,121,-4,1838.5,2019-08-17
"9984",2019,33,1,2019-08-11,"NYC",68,52,86,66,-2,962.5,2019-08-17
"9985",2019,33,1,2019-08-11,"OH",91,72,111,114,23,2200.5,2019-08-17
"9986",2019,33,1,2019-08-11,"OK",47,34,62,51,4,686.5,2019-08-17
"9987",2019,33,1,2019-08-11,"OR",29,18,40,22,-7,670.5,2019-08-17
"9988",2019,33,1,2019-08-11,"PA",106,86,127,116,10,2373.5,2019-08-17
"9989",2019,33,1,2019-08-11,"RI",10,5,18,13,3,188.5,2019-08-17
"9990",2019,33,1,2019-08-11,"SC",44,31,58,44,0,885.5,2019-08-17
"9991",2019,33,1,2019-08-11,"SD",9,4,15,11,2,154.5,2019-08-17
"9992",2019,33,1,2019-08-11,"TN",80,63,98,70,-10,1344.5,2019-08-17
"9993",2019,33,1,2019-08-11,"TX",191,163,219,206,15,3742.5,2019-08-17
"9994",2019,33,1,2019-08-11,"UT",13,7,21,15,2,343.5,2019-08-17
"9995",2019,33,1,2019-08-11,"VA",50,36,65,37,-13,1266.5,2019-08-17
"9996",2019,33,1,2019-08-11,"VT",5,1,9,2,-3,98.5,2019-08-17
"9997",2019,33,1,2019-08-11,"WA",48,35,63,44,-4,1050.5,2019-08-17
"9998",2019,33,1,2019-08-11,"WI",40,28,53,50,10,988.5,2019-08-17
"9999",2019,33,1,2019-08-11,"WV",26,16,37,21,-5,406.5,2019-08-17
"10000",2019,33,1,2019-08-11,"WY",3,0,7,5,2,71.5,2019-08-17
"10001",2019,34,1,2019-08-18,"AK",3,0,7,2,-1,73.5,2019-08-24
"10002",2019,34,1,2019-08-18,"AL",48,35,63,57,9,939.5,2019-08-24
"10003",2019,34,1,2019-08-18,"AR",31,21,43,31,0,587.5,2019-08-24
"10004",2019,34,1,2019-08-18,"AZ",48,35,62,35,-13,1063.5,2019-08-24
"10005",2019,34,1,2019-08-18,"CA",269,237,303.025,262,-7,4764.5,2019-08-24
"10006",2019,34,1,2019-08-18,"CO",32,21,45,35,3,741.5,2019-08-24
"10007",2019,34,1,2019-08-18,"DC",5,1,11,2,-3,116.5,2019-08-24
"10008",2019,34,1,2019-08-18,"DE",8,3,14,13,5,158.5,2019-08-24
"10009",2019,34,1,2019-08-18,"FL",190,163,218,189,-1,3785.5,2019-08-24
"10010",2019,34,1,2019-08-18,"GA",59,44,75,77,18,1536.5,2019-08-24
"10011",2019,34,1,2019-08-18,"HI",13,7,21,9,-4,209.5,2019-08-24
"10012",2019,34,1,2019-08-18,"IA",31,21,43,34,3,584.5,2019-08-24
